Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_Species_Richness,Microbial_Shannon_Diversity,Microbial_Phylogenetic_Diversity,Microbial_Evenness,Microbial_PCoA1,Microbial_PCoA2,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4ug_min_m2,FishBiomg_m2
id_1154,134,2022,2022-April,NA,0.518336608,29.40706754,56.73,0.14,0.7,1.05,1.11,4/12/2022,15:57:00,-17.48732954,-149.8870074,434.55,409.14000000000004,792.3599999999999,489.87,1132.5,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.01140969583,0.04478869454,0.01180819911,0.0178121727,0.03319225273,0.01510540251,0.6629286224,0.792069323,0.8821496197,2.228965901,1.2111941959591457,21.785570685381405
id_1155,135,2022,2022-April,NA,0.680295004,27.92034222,41.04,0.11,0.71,0.74,0.9,4/16/2022,12:50:00,-17.48452814,-149.8861285,127.01,774.3199999999999,810.3299999999999,704.34,1222.04,Papeto'ai,N,Reef crest,Papetoai,NA,NA,NA,NA,NA,NA,0.01350048255,0.1621279621,0.01549578496,0.02125806145,0.1063689784,0.03430457059,0.7289368787,0.4448866994,1.319782023,1.972597517,2.284282752353288,39.69747223479215
id_1156,136,2022,2022-April,NA,0.474839118,29.06034656,61.2,0.12,0.7,0.96,0.94,4/12/2022,14:10:00,-17.48690316,-149.8805744,448.87,564.8499999999999,1430.61,430.75,633.57,Papeto'ai,N,Mid lagoon,Papetoai,NA,NA,NA,NA,NA,NA,0.0403736501,0.06011130643,0.03589202769,0.06161524553,0.1652532876,0.08424660403,0.5825186183,0.6216980314,1.005597791,2.117278082,1.1279092254810548,20.26327535061311
id_1157,137,2022,2022-April,NA,0.61856215,27.6681641,44.73,0.14,0.85,0.75,1,4/16/2022,13:45:00,-17.48379691,-149.8798111,122.05,900.74,1472.11,471.23,901.66,Papeto'ai,N,Reef crest,Papetoai,NA,NA,NA,NA,NA,NA,0.01607913031,0.02372723078,0.01453154204,0.02038732073,0,0,0.712773504,5.49910214,0.7008263952,1.997760331,1.5151087186611216,26.760418762578595
id_1158,138,2022,2022-April,NA,0.597728723,29.65128408,49.61,0.11,1.01,0.83,1.09,4/12/2022,13:00:00,-17.49209605,-149.8746473,945.3199999999999,36.46,1202.92,308.87,36.46,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.01396418691,0.03596270264,0.0140196293,0.01977000698,0.02850826752,0.01682777827,0.7091362849,0.7991745093,0.8085296787,1.980993699,0.04844416968965848,0.8668563432107123
id_1159,139,2022,2022-April,NA,0.660541835,28.22846429,42.74,0.14,0.89,0.78,1.72,4/10/2022,09:35:00,-17.49065096,-149.8681188,507.66,284.82,490.05,30.47,284.82,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.01908371956,0.04423818402,0.01813188374,0.0253509983,0.03781850212,0.02037453242,0.7152335197,0.7738696777,0.7409501895,2.2903346,0.19578536685876646,3.4921350665976063
id_1160,140,2022,2022-April,NA,0.60824894,26.25564106,43.17,0.14,1.18,1.1,2.41,4/10/2022,13:35:00,-17.49716361,-149.8626436,1201.1599999999999,80.16999999999999,920.07,10.8,438.05,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.01153058211,0.01651699066,0.01245022845,0.01275228622,0.01497416485,0.01061014281,0.9763134417,1.820579368,0.8480351637,1.561760429,3.012303674072898,52.607749249646616
id_1161,142,2022,2022-April,NA,0.589540459,28.47981335,48.31,0.18,0.56,0.82,2.72,4/10/2022,12:10:00,-17.49376006,-149.8519205,1047.37,39.96,970.62,21.55,1564.47,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8529631038547626,15.628253793994261
id_1162,143,2022,2022-April,NA,0.591603624,27.66619378,46.76,0.14,0.53,0.64,1.28,4/10/2022,12:50:00,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,0.01435025748,0.03249414411,0.01223441247,0.01878726356,0.02896828306,0.01485269946,0.6512077949,0.8497840805,0.7405392678,2.03859033,2.1477244794518624,38.22085549264486
id_1163,144,2022,2022-April,NA,0.554791147,28.49007119,51.35,0.13,0.82,0.7,1.63,4/15/2022,13:45:00,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,0.02800373101,0.05322653201,0.02803425252,0.0346082922,0.08277245757,0.04847159589,0.8100443775,0.8513319437,0.9466215889,1.877052623,1.006984905139614,18.455898185683147
id_1164,144,2022,2022-April,NA,0.554791147,28.49007119,51.35,0.11,1.04,0.75,1.57,4/15/2022,13:45:00,-17.48895002,-149.8550006,441.88,516.89,421.78999999999996,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,0.02800373101,0.05322653201,0.02803425252,0.0346082922,0.08277245757,0.04847159589,0.8100443775,0.8513319437,0.9466215889,1.877052623,1.006984905139614,18.455898185683147
id_1165,145,2022,2022-April,NA,0.533012799,28.88725686,54.2,0.14,3.15,0.93,2.32,4/11/2022,15:11:00,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.0155994388,0.09295871784,0.01511236103,0.02005543132,0.05865847335,0.02632300362,0.7535295944,0.6283748629,0.9490740361,1.773480593,0.6898521332951721,11.790670436762205
id_1166,145,2022,2022-April,NA,0.533012799,28.88725686,54.2,0.13,1.2,1.02,1.68,4/11/2022,15:11:00,-17.48966591,-149.8494205,940.88,33.790000000000006,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.0155994388,0.09295871784,0.01511236103,0.02005543132,0.05865847335,0.02632300362,0.7535295944,0.6283748629,0.9490740361,1.773480593,0.6898521332951721,11.790670436762205
id_1167,146,2022,2022-April,NA,0.56570281,29.5649699,52.26,0.17,0.5,0.65,0.64,4/11/2022,15:50:00,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.01764204434,0.1579369505,0.01819560301,0.02352622809,0.08055812829,0.02606843164,0.7734177761,0.5462977267,1.090933646,1.894260172,0.7733309198580054,13.60385356592104
id_1168,147,2022,2022-April,NA,0.612862822,29.4650248,48.08,0.14,0.78,0.76,2.03,4/15/2022,15:15:00,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1847707716232563,21.17256834780923
id_1169,148,2022,2022-April,NA,0.646933323,27.49374786,42.5,0.17,0.68,0.99,1.24,4/15/2022,14:45:00,-17.48386731,-149.8490207,423.18,334.90999999999997,1131.1499999999999,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,0.006396905111,0.01336626435,0.006595448571,0.005453724797,0,0,1.209347522,4.966750304,0.4943999449,1.650170543,1.688397613315409,29.635044364631735
id_1170,149,2022,2022-April,NA,0.675938837,27.71794268,41.01,0.17,0.54,0.72,1.69,4/15/2022,14:13:00,-17.48650493,-149.8520296,498.75,399.48999999999995,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,0.004604918674,0.002632096184,0.004674613193,0.003813559791,0,0,1.225787309,NA,0,1.676593711,1.3587268121320517,23.78908718909463
id_1171,150,2022,2022-April,NA,0.517267165,28.28364895,54.68,0.16,0.76,0.84,2.48,4/18/2022,09:30:00,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.01263790439,0.04933779081,0.0123343979,0.01759825889,0,0,0.7008873992,1.546278211,0.6345054758,2.001601688,0.5236177494771864,8.936259741204145
id_1172,151,2022,2022-April,NA,0.510050788,26.94782649,52.83,0.15,0.72,0.71,1.6,4/15/2022,15:45:00,-17.47821942,-149.8423604,135.98000000000002,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.865941140385739,64.3254305464657
id_1173,152,2022,2022-April,NA,0.58656,28.21638298,48.1,0.16,0.78,0.84,1.22,4/15/2022,16:15:00,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3962684561353782,24.573195696473036
id_1174,153,2022,2022-April,NA,0.519930012,30.17818412,58.04,0.15,0.73,0.7,0.58,4/18/2022,10:55:00,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,NA,NA,NA,NA,NA,NA,0.01456508958,0.1315765273,0.01529842771,0.01846413874,0,0,0.8285481344,1.141588087,0.4841910232,1.851854247,1.3150598359074261,23.69914830711907
id_1175,154,2022,2022-April,NA,0.556846514,27.31403821,49.05,0.17,0.7,0.73,0.57,4/18/2022,10:15:00,-17.4797321,-149.8365316,368.44,589.72,959.9499999999999,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,0.01304558253,0.1003745304,0.01218302515,0.0160403457,0,0,0.759523852,1.054327398,0.4201438991,2.074272991,1.417187781915896,24.851755455248817
id_1176,155,2022,2022-April,NA,0.50117224,28.32290904,56.51,0.15,0.58,0.68,1.59,4/11/2022,14:37:00,-17.48486702,-149.8347928,885.61,67.61,1030.6699999999998,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.007501236844,0.02291458715,0.007642203459,0.008708026555,0.01478028517,0.01238533627,0.8776045193,1.233032623,0.9643765212,1.855411389,0.7268540913980611,13.098163929963086
id_1177,156,2022,2022-April,NA,NA,NA,NA,0.17,0.76,0.8,1.21,4/11/2022,13:11:00,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.007576032213,0.02095982591,0.006721453671,0.008778555979,0.02203521947,0.02075017108,0.7656673475,0.8689838817,1.035390511,1.898261003,0.41511315193155773,7.448419600225453
id_1178,157,2022,2022-April,NA,0.573106383,27.34450638,47.71,0.14,0.84,1,2.6,4/18/2022,11:35:00,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,NA,NA,NA,NA,NA,NA,0.01162068452,0.04069435031,0.01790111252,0.0146602395,0,0,1.221065489,6.311800094,0.2450642801,1.889992821,1.1025280485439495,19.308758040337533
id_1179,158,2022,2022-April,NA,0.455914937,28.06238288,61.55,0.17,0.67,0.75,1.34,4/11/2022,14:00:00,-17.48467013,-149.8275155,796.48,134.83,612.3199999999999,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.03012408462,0.05732828248,0.02427780321,0.04288284575,0.1151464065,0.05268801381,0.5661425399,0.5344526764,1.025524186,2.154250997,1.0485663881698515,18.572629041747877
id_1180,159,2022,2022-April,NA,0.544053861,29.58979773,54.39,0.13,0.82,0.3,-0.01,4/6/2022,16:18:00,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,NA,NA,NA,NA,NA,NA,0.009305368895,0.05583873209,0.007659315251,0.01245597829,0.02805731535,0.02194189385,0.6149107741,0.4060100106,0.7271498606,2.411720407,0.7473449522521697,13.58492813775285
id_1181,160,2022,2022-April,NA,0.594975717,27.79269674,46.71,0.15,0.65,0.81,0.53,4/11/2022,12:37:00,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,NA,NA,NA,NA,NA,NA,0.03010947825,0.04829177441,0.02702764787,0.04151705142,0.1262067249,0.06104572822,0.6510011415,0.6163258979,1.016071212,1.945872083,0.8197988630586776,13.673314732723814
id_1182,161,2022,2022-April,NA,0.506446452,28.64774484,56.57,0.11,0.38,0.63,1.55,4/6/2022,10:18:00,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,0.01477366757,0.07225038241,0.01273407059,0.02054362868,0.1576536127,0.08724491756,0.6198549823,0.3588047809,1.2145468720000001,2.162387434,0.7820440559489857,13.513828276008551
id_1183,162,2022,2022-April,NA,0.572422406,27.22889787,47.57,0.14,0.79,1,1.2,4/6/2022,10:52:00,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,0.01619405474,0.0250728473,0.01450108872,0.02513150369,0.02713190515,0.001101585074,0.5770083994,0.9141857758,0.722892748,1.880473326,0.714389303239977,12.879600964577657
id_1184,163,2022,2022-April,NA,0.59929709900000006,27.81489682,46.41,0.14,0.66,0.31,0.16,4/6/2022,12:25:00,-17.47785238,-149.7866539,757.4599999999999,32.28,927.3399999999999,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,0.01211638379,0.03147589641,0.009358019488,0.01752958169,0.03044552321,0.0085472855310000009,0.5338415745,0.6509267704,0.6926055759,1.989153276,0.3616246566682836,6.250244136142897
id_1185,164,2022,2022-April,NA,0.564186764,28.47572135,50.47,0.16,0.6,0.67,0.44,4/6/2022,14:14:00,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,0.009606965118,0.02072984019,0.008512942667,0.01322005653,0.01201517148,0.004882659602,0.6439414723,0.6994573195,0.6191032915,1.975460678,0.5465502181182856,9.838055891263474
id_1186,165,2022,2022-April,NA,0.6216,28.03231022,45.1,0.14,0.76,0.68,0.14,4/6/2022,14:57:00,-17.4796057,-149.7961288,617.1800000000001,78.94000000000001,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,0.01561690496,0.03261961981,0.01418191136,0.01828873877,0.02602008142,0.004129875385,0.7754450176,0.6626466036,0.7296011445,1.844353604,0.4010769056383856,7.073009128698653
id_1187,166,2022,2022-April,NA,0.426800775,28.05823296,65.74,0.16,0.64,0.34,0.13,4/6/2022,11:54:00,-17.47499012,-149.7867232,451.96999999999997,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,0.01408175009,0.04032836084,0.01081847065,0.02454191069,0.02966348292,0.00274053797,0.4408161525,0.5898134215,0.5845012335,2.403249109,0.7050743361783777,12.339444382746304
id_1188,167,2022,2022-April,NA,0.602529553,28.48081558,47.27,0.13,0.56,0.57,0.81,4/6/2022,11:21:00,-17.47282634,-149.7810294,210.23999999999998,441.47999999999996,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,0.01118857337,0.02301030772,0.01025088206,0.0139766548,0.0221519152,0,0.7334288645,0.9458733592,0.6807212102,1.947796535,0.96791505706495,17.437550735242382
id_1189,168,2022,2022-April,NA,0.533428055,29.11532717,54.58,0.13,0.76,0.9,0.37,4/6/2022,13:35:00,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,0.009674335611,0.02188221305,0.007003847752,0.01208259394,0.01429886441,0.006704052022,0.5796642496,0.6507049301,0.7111901811,2.131017172,0.84957766013343194,15.384539460527968
id_1190,169,2022,2022-April,NA,0.630637089,29.10486263,46.15,0.16,0.65,0.72,0.38,4/6/2022,16:05:00,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,NA,NA,NA,NA,NA,NA,0.009543792431,0.0257562082,0.007433480319,0.01269217103,0.01308216785,0,0.5856744525,0.7068658821,0.6774123785,2.257573191,1.0999116545218481,19.714642067754863
id_1191,170,2022,2022-April,NA,0.62333897,29.40648562,47.18,0.17,0.57,0.34,0.1,4/6/2022,15:31:00,-17.47682031,-149.7950122,332,404.96999999999997,360.96999999999997,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,0.0113492411,0.02956515688,0.008433364445,0.01535160189,0.02037966721,0.01615977629,0.5493475212,0.5984873307,0.6820122971,1.984056193,0.9720336638400404,17.684885645529246
id_1192,171,2022,2022-April,NA,0.629711303,28.54072977,45.32,0.12,0.65,0.95,1.16,4/6/2022,12:55:00,-17.47496934,-149.7901163,320.84000000000003,447.40999999999997,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,NA,NA,NA,NA,NA,NA,0.008284371063,0.03207139933,0.005632996923,0.01455375901,0.01892509883,0,0.3870475607,0.4312133026,0.6307808668,2.132389744,0.8853141276629718,15.37269895250549
id_1193,172,2022,2022-April,NA,0.640477618,26.19567131,40.9,0.2,1.07,0.96,0.79,4/11/2022,10:45:00,-17.4804404,-149.799661,700.15,53.220000000000006,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa,NA,NA,NA,NA,NA,NA,0.02059677656,0.04260091953,0.02068153284,0.02981634581,0.04976146946,0.01276489765,0.6936307009,0.8813664725,1.158932187,1.977835465,0.7900917379949565,14.437256986714363
id_1194,173,2022,2022-April,NA,0.536985861,28.3095502,52.72,0.19,0.68,0.76,0.55,4/11/2022,10:11:00,-17.4760501,-149.7973693,222.05,485.08,136,47.75,485.08,Maharepa,N,Reef pass,Maharepa,NA,NA,NA,NA,NA,NA,0.01435524344,0.03054998954,0.01346489049,0.01822508516,0.07697522878,0.01466487705,0.7388108408,0.6493433089,0.9489511949,1.934181858,2.297862713170634,40.93466022622596
id_1195,175,2022,2022-April,NA,0.526355809,26.68762469,50.7,0.17,0.69,1.1,0.62,4/11/2022,11:55:00,-17.48082167,-149.8048369,802.19,46.51,843.69,11.47,46.51,Maharepa,N,Fringing reef,Paraoro,NA,NA,NA,NA,NA,NA,0.01438986753,0.03490321354,0.01545545103,0.02018078875,0.03884532145,0.01665197848,0.7658497013,0.7342859357,0.9009931469,2.115725537,0.4031417284063455,7.3179238487205165
id_1196,176,2022,2022-April,NA,0.632483487,27.98923501,44.25,0.11,0.63,0.38,0.63,4/6/2022,11:03:00,-17.48256359,-149.8138506,1004.7700000000001,99.79,1112.41,359.67,99.79,Maharepa,N,Fringing reef,Paraoro,NA,NA,NA,NA,NA,NA,0.01705503428,0.03390961744,0.01523831184,0.01956396276,0.02260104503,0.02336509949,0.7788969966,0.7869370283,0.7114566719,1.998161618,0.7606387304511587,13.876126439234463
id_1197,177,2022,2022-April,NA,0.516084842,27.11965776,52.55,0.1,0.44,0.2,0.33,4/6/2022,14:41:00,-17.48383638,-149.8168138,1020.1800000000001,79.09,956.64,20.22,79.09,Maharepa,N,Fringing reef,Paraoro,NA,NA,NA,NA,NA,NA,0.01613000452,0.02375483799,0.01443850481,0.01896816417,0.01588174084,0.01965027768,0.761196744,1.265821384,0.7772555323,1.90367795,1.3375529484458724,23.438291887688912
id_1198,178,2022,2022-April,NA,0.514303181,26.96191463,52.42,0.11,1.04,0.72,0.48,4/6/2022,15:41:00,-17.48728956,-149.8183929,1270.91,71.13,1163.32,16.19,414.56,Maharepa,N,Fringing reef,Paraoro,NA,NA,NA,NA,NA,NA,0.01547358407,0.02975947585,0.01350324095,0.01806234491,0.02405331737,7.839977839e-4,0.747590693,1.00108031,0.8456770113,1.942736194,2.6230172955235602,45.24400609885179
id_1199,179,2022,2022-April,NA,0.468545997,27.54365812,58.79,0.12,0.68,0.22,0.11,4/6/2022,14:10:00,-17.48120195,-149.8175988,729.31,343.17,701.24,95.53,343.17,Maharepa,N,Reef pass,Paraoro,NA,NA,NA,NA,NA,NA,0.009891579286,0.03325847427,0.009204762597,0.011777214,0.01824697773,0.02080727595,0.7815738595,0.4955887582,0.9004365656,2.052394113,1.1886685688811185,20.908175191018138
id_1200,180,2022,2022-April,NA,0.588430734,27.82417753,47.29,0.14,0.87,0.7,1.58,4/13/2022,15:42:00,-17.47707864,-149.8212362,138.36,942.75,218.5,222.03,942.75,Maharepa,N,Reef pass,Paraoro,NA,NA,NA,NA,NA,NA,0.009808762889,0.02735148453,0.009337588984,0.01499311114,0.01967988765,0.009198796711,0.6227919539,0.6867594659,0.8804543672,2.193577785,NA,NA
id_1201,181,2022,2022-April,NA,0.47147933,29.30609108,62.16,0.1,0.36,0.17,0.25,4/6/2022,12:49:00,-17.47477999,-149.8148865,148.15,968.7900000000001,927.9499999999999,808.03,968.79,Maharepa,N,Reef crest,Paraoro,NA,NA,NA,NA,NA,NA,0.00976020098,0.04876222345,0.006732866284,0.01023427991,0.02875137544,0.01746654267,0.6578739629,0.5816145621,0.8091911904,2.309810355,1.4700216088712614,25.877512446823616
id_1202,182,2022,2022-April,NA,0.63259319,27.16853713,42.95,0.09,0.34,0.14,0.21,4/6/2022,12:17:00,-17.47831405,-149.8135389,545.8499999999999,540.6700000000001,1015.63,595.65,540.67,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,0.008239800326,0.03360096465,0.005455744538,0.01120996347,0.008651264455,0.007236041827,0.4866870933,0.605650307,0.6522816925,2.330204815,1.1700393245974752,20.600012129598834
id_1203,183,2022,2022-April,NA,0.527615759,29.45350879,55.82,0.13,0.51,0.2,0.35,4/6/2022,11:39:00,-17.48034675,-149.8136512,778.13,350.94,1040.79,428.44,350.94,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,0.00870599654,0.03308681645,0.00715689769,0.01061185112,0.01638832884,0.01179313535,0.674425,0.4431770496,0.7374142739,1.77868483,0.8785198199380772,15.554647089682843
id_1204,184,2022,2022-April,NA,0.581278869,28.05011859,48.26,0.16,0.89,0.76,1.8,4/13/2022,15:00:00,-17.4749949,-149.806126,151.84,609.8,649.07,490.27,609.8,Maharepa,N,Reef crest,Paraoro,NA,NA,NA,NA,NA,NA,0.01118192182,0.02817884543,0.01246499148,0.01600183119,0.02865155994,0.02215063889,0.7789728142,0.7118775845,0.8550897262,1.955816781,2.4148686893108655,40.98524501637051
id_1205,185,2022,2022-April,NA,0.631862901,28.97846262,45.86,0.11,0.3,0.21,0.5,4/6/2022,10:29:00,-17.47691201,-149.8066267,370.37,469.56,745.12,345.02,469.56,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,0.01104740504,0.03801434009,0.008798721034,0.01347427448,0.0193933323,0.02569011261,0.6530014695,0.4395723409,0.690471677,1.792338838,0.6352781999883946,11.135195007452126
id_1206,186,2022,2022-April,NA,0.576925835,28.41299165,49.25,0.16,0.61,0.82,0.49,4/11/2022,11:20:00,-17.47711502,-149.8025034,343.12,286.84000000000003,376.65000000000003,118.08,286.84,Maharepa,N,Reef pass,Paraoro,NA,NA,NA,NA,NA,NA,0.012341788060000001,0.03189069665,0.01280712715,0.01824885471,0.02463736862,0.02228337224,0.7018044341,0.9140067991,1.032102928,2.258001816,1.1057351883804265,19.953193310116433
id_1207,187,2022,2022-April,NA,0.476275068,27.89512626,58.57,0.11,0.54,0.36,0.71,4/6/2022,10:03:00,-17.47899399,-149.8063396,598.16,249.9,824.04,181.1,249.9,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,0.009351395443,0.03663940576,0.007942302358,0.0110539211,0.02430840192,0.02816026889,0.7185054323,0.4599155538,0.7626645555,2.082895638,0.6494361610268227,11.320658736650472
id_1208,188,2022,2022-April,NA,0.476517436,29.12522143,61.12,0.15,0.74,0.32,0.17,4/6/2022,13:24:00,-17.47806804,-149.8172428,442.27,653.2,620.63,372.55,653.2,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,0.01060557787,0.02687188384,0.007750498949,0.01375268148,0.01856697558,0.003787557948,0.5635627469,0.6054525775,0.7183746194,2.103136621,1.059852755782658,19.023831842598568
id_1209,200,2022,2022-April,NA,0.470841346,28.38213354,60.28,0.17,0.71,1.07,1.21,4/12/2022,14:50:00,-17.49044,-149.89176,790.56,44.220000000000006,801.75,28.73,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,0.01199218011,0.09856976145,0.01278036819,0.0162191485,0.04234998908,0.01623406912,0.7879802188,0.6472745904,0.9177190401,1.960874462,0.9004620296434555,16.676681897213196
id_1210,201,2022,2022-April,NA,0.478766704,28.31307192,59.14,0.15,0.68,0.57,2.25,4/17/2022,15:15:00,-17.58183,-149.78965,290.83,904.7900000000001,661.4,467.32,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,0.02611577959,0.1600657163,0.02953632323,0.03060194179,0.03568957618,0,0.9651780739,1.498369104,0.812797325,1.988354919,1.7201575036802805,30.1701470529704
id_1211,202,2022,2022-April,NA,0.642405222,26.9934701,42.02,0.16,2.41,0.72,1.82,4/13/2022,12:50:00,-17.58791,-149.80488,1334.87,110.19,2270.5,0,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,0.01468560414,0.02538100112,0.002080680942,0.0195297949,0.0305309161,0.003522935926,0.1065388015,1.150575104,0.7548440306,1.817432443,2.5513707950330553,46.353815393274296
id_1212,203,2022,2022-April,NA,0.513159428,26.810168,52.25,0.16,0.9,0.94,2.04,4/8/2022,14:00:00,-17.50637,-149.91716,900.3499999999999,143.20999999999998,3406.46,872.76,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,0.007818819871,0.01057590975,0,0.009357835706,0.007663238601,0.01021740405,0,1.912234627,0.882588104,1.785748561,0.380900137239572,6.663610057261014
